city,avgCoveredCharges,averagePayments
ATLANTIC CITY,54823,6319
BAYONNE,128465,6503
BELLEVILLE,41673,6933
BERLIN,45593,5996
BRICK,38138,5560
CAMDEN,46090,7489
CAPE MAY COURT,17748,5859
DENVILLE,36955,6126
EDISON,54792,7375
ELIZABETH,35157,7753
ENGLEWOOD,49704,7271
FLEMINGTON,21006,6477
FREEHOLD,32098,5930
HACKENSACK,58010,7632
HAMILTON,37230,5532
HOBOKEN,48999,8601
HOLMDEL,34562,5632
JERSEY CITY,69110,10206
LAKEWOOD,41009,6110
LIVINGSTON,55115,8817
LONG BRANCH,52646,7700
MANAHAWKIN,41342,5749
MONTCLAIR,27900,7960
MORRISTOWN,34580,7219
MOUNT HOLLY,37958,6101
NEPTUNE,55024,6760
NEW BRUNSWICK,59791,7981
NEWARK,42041,10688
NEWTON,36996,5736
NORTH BERGEN,68195,8795
PASSAIC,31870,7054
PATERSON,80152,11018
PENNINGTON,36908,6123
PERTH AMBOY,43303,7479
PHILLIPSBURG,38324,6231
POMPTON PLAINS,30019,6248
PRINCETON,35446,6844
RAHWAY,47371,5507
RED BANK,47302,5549
RIDGEWOOD,29942,6285
SALEM,28613,5969
SOMERS POINT,39778,5612
SOMERVILLE,64705,5907
STRATFORD,44148,7390
SUMMIT,29444,7181
TEANECK,30181,6568
TOMS RIVER,42668,5743
TRENTON,63741,6628
VINELAND,42973,6559
WILLINGBORO,51647,5753
WOODBURY,38800,5975
