city,avgCoveredCharges,averagePayments
ATLANTIC CITY,110856,9378
BAYONNE,126753,8667
BELLEVILLE,54097,9356
BERLIN,68227,8365
BRICK,77279,7611
CAMDEN,67146,11922
CAPE MAY COURT,30762,7810
DENVILLE,58180,8466
EAST ORANGE,57722,9606
EDISON,63806,9198
ELIZABETH,60742,10418
ENGLEWOOD,81486,10106
HACKENSACK,74887,10118
HACKETTSTOWN,51845,8391
HAMILTON,88286,7924
HOLMDEL,50766,7614
JERSEY CITY,119320,11251
LAKEWOOD,53886,8360
LIVINGSTON,93438,15230
LONG BRANCH,107789,12332
MONTCLAIR,46211,10642
MORRISTOWN,55682,10700
MOUNT HOLLY,69151,8634
NEPTUNE,69177,9360
NEW BRUNSWICK,93583,11613
NEWARK,54719,12750
NORTH BERGEN,84268,10745
PATERSON,55647,11645
PERTH AMBOY,92157,10442
POMPTON PLAINS,51480,8382
RAHWAY,115716,7639
RED BANK,62344,7922
RIDGEWOOD,43231,9581
SOMERS POINT,81444,7717
SOMERVILLE,113380,12942
STRATFORD,68317,10190
SUMMIT,34428,9915
TEANECK,34923,8934
TOMS RIVER,54932,7619
VINELAND,41711,8568
WOODBURY,71638,8134
