city,avgCoveredCharges,averagePayments
ATLANTIC CITY,131616,14108
BELLEVILLE,108771,15116
BERLIN,102881,13914
BRICK,96420,12716
BROWNS MILLS,79609,14962
CAMDEN,82680,16274
CAPE MAY COURT,40258,12228
DENVILLE,73582,13368
EAST ORANGE,75700,15217
EDISON,86869,14344
ELIZABETH,85720,16829
ENGLEWOOD,101373,15813
FLEMINGTON,48765,15103
FREEHOLD,58648,12676
HACKENSACK,96919,16036
HAMILTON,121799,11795
HOLMDEL,73458,12051
LAKEWOOD,85542,13066
LIVINGSTON,111796,19791
LONG BRANCH,91950,15508
MANAHAWKIN,53939,11624
MONTCLAIR,80004,16955
MORRISTOWN,64605,16506
MOUNT HOLLY,77573,14227
NEPTUNE,89757,13800
NEW BRUNSWICK,127376,17874
NEWARK,116137,23797
NEWTON,95547,13340
NORTH BERGEN,85248,16724
PASSAIC,73880,15450
PATERSON,112788,19545
PERTH AMBOY,108853,16502
PHILLIPSBURG,78532,14262
POMPTON PLAINS,69706,13904
PRINCETON,70046,14004
RAHWAY,104675,11823
RED BANK,93676,12357
RIDGEWOOD,60038,13524
SOMERS POINT,99888,12689
SOMERVILLE,121738,14929
STRATFORD,116886,16264
SUMMIT,55168,15435
TEANECK,80930,14687
TOMS RIVER,101420,12459
TRENTON,122568,15152
VINELAND,72545,13997
WILLINGBORO,93641,12210
WOODBURY,82078,13050
