city,avgCoveredCharges,averagePayments
ATLANTIC CITY,100837,13376
BAYONNE,158671,12597
BELLEVILLE,57288,14263
BERLIN,78564,12034
BRICK,65813,11282
CAMDEN,104927,21167
CAPE MAY COURT,34929,11420
DENVILLE,75649,12562
EDISON,62057,13418
ELIZABETH,62647,15442
ELMER,68270,11112
ENGLEWOOD,65508,14409
FLEMINGTON,43260,12386
FREEHOLD,50628,11817
HACKENSACK,87746,14592
HACKETTSTOWN,64420,12523
HAMILTON,89844,11403
HOBOKEN,76622,17280
HOLMDEL,72940,11186
JERSEY CITY,126409,16038
LAKEWOOD,56752,12263
LIVINGSTON,75768,15863
LONG BRANCH,72483,15108
MANAHAWKIN,44295,11062
MONTCLAIR,50809,14667
MORRISTOWN,55700,14692
MOUNT HOLLY,83966,11810
NEPTUNE,80905,14901
NEW BRUNSWICK,94988,15783
NEWTON,87925,12414
NORTH BERGEN,70118,16041
PASSAIC,48859,14667
PATERSON,73635,17049
PERTH AMBOY,78185,14831
PHILLIPSBURG,96298,13934
POMPTON PLAINS,41663,12294
PRINCETON,59687,12797
RAHWAY,105972,11336
RED BANK,66634,11212
RIDGEWOOD,50120,12705
SALEM,70568,12082
SOMERS POINT,74081,11434
SOMERVILLE,84046,12132
STRATFORD,80685,14584
SUMMIT,46971,14555
TEANECK,57294,13279
TOMS RIVER,49983,11154
TRENTON,163630,15410
VINELAND,74349,13275
WILLINGBORO,113919,11953
WOODBURY,69035,11907
