city,avgCoveredCharges,averagePayments
ATLANTIC CITY,73088,9976
BELLEVILLE,64273,10472
BERLIN,66450,9755
BRICK,56100,8530
CAMDEN,59470,12358
CAPE MAY COURT,24483,8584
DENVILLE,60043,9631
EDISON,56827,10211
ELIZABETH,66630,11859
ELMER,43643,8848
ENGLEWOOD,80399,12063
FLEMINGTON,29685,10032
FREEHOLD,48812,9258
HACKENSACK,66821,11747
HAMILTON,71878,8763
HOLMDEL,64733,8849
JERSEY CITY,139522,13506
LAKEWOOD,58104,9580
LIVINGSTON,69932,12942
LONG BRANCH,75750,12575
MANAHAWKIN,44879,8435
MONTCLAIR,65768,12627
MORRISTOWN,43386,11305
MOUNT HOLLY,56250,9033
NEPTUNE,65537,10407
NEW BRUNSWICK,94913,12526
NEWTON,79337,9422
NORTH BERGEN,78373,12706
PATERSON,68783,14496
PENNINGTON,95330,10218
PERTH AMBOY,67972,11444
POMPTON PLAINS,59809,9961
PRINCETON,37043,9185
RAHWAY,80908,8835
RED BANK,70418,8823
RIDGEWOOD,44550,9868
SALEM,46047,8966
SOMERS POINT,73513,9165
SOMERVILLE,100718,10266
STRATFORD,73914,11151
SUMMIT,37634,11057
TEANECK,49533,10399
TOMS RIVER,67541,8757
TRENTON,107032,11849
VINELAND,56814,10376
WILLINGBORO,91513,9336
WOODBURY,76437,9970
