city,avgCoveredCharges,averagePayments
ATLANTIC CITY,87128,10071
BELLEVILLE,71102,10899
BERLIN,72185,9399
BRICK,67229,8591
CAMDEN,59094,13082
DENVILLE,52813,9785
EAST ORANGE,46158,10872
EDISON,73990,10603
ELIZABETH,56195,12244
ENGLEWOOD,67093,11375
FLEMINGTON,50584,12211
FREEHOLD,54888,9227
HACKENSACK,92014,12556
HAMILTON,69914,8823
HOBOKEN,68059,13842
HOLMDEL,41538,8586
JERSEY CITY,83186,13614
LAKEWOOD,73560,9705
LIVINGSTON,95351,13818
LONG BRANCH,104477,14980
MORRISTOWN,52855,11636
MOUNT HOLLY,57559,10034
NEPTUNE,67769,10884
NEW BRUNSWICK,118545,14920
NEWARK,39601,12421
NEWTON,84632,9552
PASSAIC,67057,12915
PATERSON,89618,13742
PERTH AMBOY,69012,11518
PHILLIPSBURG,69824,11174
POMPTON PLAINS,59679,9757
RIDGEWOOD,53711,10980
SALEM,50388,9553
SOMERS POINT,61687,8740
SOMERVILLE,71642,9600
STRATFORD,73633,11698
SUMMIT,46124,11114
TEANECK,42006,10297
TOMS RIVER,67678,8939
TRENTON,98947,12285
VINELAND,47255,9903
WOODBURY,114379,14098
