city,avgCoveredCharges,averagePayments
ATLANTIC CITY,147276,20654
BERLIN,171792,22335
BRICK,117292,18429
EDISON,99446,23772
ENGLEWOOD,114028,25061
FREEHOLD,67886,18411
HACKENSACK,128492,25686
HAMILTON,180827,19458
LIVINGSTON,163364,30894
MORRISTOWN,85268,23886
MOUNT HOLLY,122484,20897
NEPTUNE,156152,24631
NEW BRUNSWICK,152621,27094
NEWARK,137738,29511
PATERSON,121508,28048
RED BANK,113007,17527
RIDGEWOOD,80410,21296
SOMERVILLE,132915,20481
STRATFORD,140827,27576
SUMMIT,95871,24754
TEANECK,84550,21623
TOMS RIVER,75165,18576
WOODBURY,114577,19790
