city,avgCoveredCharges,averagePayments
ATLANTIC CITY,69196,8850
BELLEVILLE,68407,9553
BERLIN,59722,8191
BRICK,74593,8316
BROWNS MILLS,39660,9542
CAMDEN,71909,11505
CAPE MAY COURT,25447,7973
DENVILLE,51147,8582
EAST ORANGE,46751,9808
EDISON,62050,9354
ELIZABETH,49910,10605
ELMER,92691,9480
ENGLEWOOD,70579,10158
FLEMINGTON,38444,9769
FREEHOLD,61132,8258
HACKENSACK,81148,10704
HACKETTSTOWN,75421,9052
HAMILTON,82525,7780
HOBOKEN,102118,12947
HOLMDEL,64520,7615
JERSEY CITY,110569,12056
LAKEWOOD,83543,8623
LIVINGSTON,75488,11840
LONG BRANCH,74098,10767
MANAHAWKIN,39787,7771
MONTCLAIR,71000,11717
MORRISTOWN,60762,10522
MOUNT HOLLY,58193,8042
NEPTUNE,61774,9118
NEW BRUNSWICK,116046,12401
NEWARK,82201,14440
NEWTON,77367,8572
NORTH BERGEN,50611,10972
PASSAIC,62138,10582
PATERSON,64142,11990
PHILLIPSBURG,62718,9367
POMPTON PLAINS,48552,8373
PRINCETON,51573,10378
RAHWAY,105582,7801
RED BANK,71304,7776
RIDGEWOOD,48779,10465
SECAUCUS,162183,10278
SOMERS POINT,56420,8588
SOMERVILLE,113925,11228
STRATFORD,80824,10278
SUMMIT,35659,9911
TEANECK,49960,9327
TOMS RIVER,71410,8147
VINELAND,91944,9435
WILLINGBORO,80154,8277
WOODBURY,66213,8521
