city,avgCoveredCharges,averagePayments
ATLANTIC CITY,107352,13781
BELLEVILLE,86142,14672
BERLIN,88384,18695
BRICK,93883,11226
BROWNS MILLS,59855,14826
CAMDEN,86997,17006
DENVILLE,66073,13209
EDISON,96630,15049
ELIZABETH,109824,16583
ENGLEWOOD,117526,15946
FLEMINGTON,69550,17178
FREEHOLD,80071,12834
HACKENSACK,88534,15836
HAMILTON,127003,12043
HOLMDEL,109375,12148
JERSEY CITY,97517,21237
LIVINGSTON,90222,16905
LONG BRANCH,117773,16664
MONTCLAIR,79535,15645
MORRISTOWN,91349,18184
MOUNT HOLLY,85338,12656
NEPTUNE,87258,15166
NEW BRUNSWICK,145834,18463
NEWARK,141382,25665
PASSAIC,80444,15787
PATERSON,149898,21169
PERTH AMBOY,116558,16054
RED BANK,101950,13859
RIDGEWOOD,69562,13624
SOMERS POINT,115678,13655
SOMERVILLE,156891,14800
SUMMIT,61176,14305
TEANECK,66895,13560
TOMS RIVER,87172,11630
TRENTON,135721,18019
WOODBURY,122515,12879
