city,avgCoveredCharges,averagePayments
ATLANTIC CITY,61849,11492
BAYONNE,183988,12410
BELLEVILLE,80053,13210
BERLIN,84359,13287
BRICK,71889,10487
CAMDEN,105484,18240
CAPE MAY COURT,35719,10818
DENVILLE,79396,13319
EAST ORANGE,64725,13474
EDISON,78351,12673
ELIZABETH,52165,14226
ENGLEWOOD,100173,14461
FLEMINGTON,58512,15736
FREEHOLD,76742,11662
HACKENSACK,117391,16848
HACKETTSTOWN,64821,11255
HAMILTON,87748,11021
HOBOKEN,68414,15361
HOLMDEL,73237,10542
JERSEY CITY,102129,16887
LAKEWOOD,90276,11863
LIVINGSTON,94293,16255
LONG BRANCH,79284,14739
MANAHAWKIN,47203,10275
MONTCLAIR,68551,14888
MORRISTOWN,68508,14756
MOUNT HOLLY,63542,11832
NEPTUNE,111210,14963
NEW BRUNSWICK,120315,16670
NEWARK,82352,20475
NEWTON,54274,10598
NORTH BERGEN,99076,15047
PASSAIC,102541,15291
PATERSON,85626,16711
PENNINGTON,100038,14446
PERTH AMBOY,129694,14930
PHILLIPSBURG,77985,12477
PRINCETON,49141,12375
RAHWAY,150408,11250
RED BANK,66093,10441
RIDGEWOOD,51286,12211
SECAUCUS,168274,15320
SOMERS POINT,95277,13523
SOMERVILLE,123458,14304
STRATFORD,77860,13628
SUMMIT,56815,13592
TEANECK,55970,12594
TOMS RIVER,74262,10698
TRENTON,111544,14559
VINELAND,68138,11934
WILLINGBORO,168810,14361
