city,avgCoveredCharges,averagePayments
ATLANTIC CITY,34584,6375
BELLEVILLE,53451,7124
BERLIN,38266,5732
CAMDEN,25402,9556
ELIZABETH,37490,7539
ENGLEWOOD,127807,10498
HAMILTON,41649,5491
JERSEY CITY,42069,7862
LAKEWOOD,56343,6030
LIVINGSTON,98585,13048
LONG BRANCH,33958,7002
NEPTUNE,46522,6523
NEW BRUNSWICK,85322,9978
NEWARK,41608,11366
PATERSON,57868,8570
PERTH AMBOY,49540,7582
PRINCETON,30658,6228
RIDGEWOOD,29052,6158
SOMERVILLE,61918,8495
STRATFORD,63502,7981
TOMS RIVER,35654,5492
TRENTON,81226,8904
