city,avgCoveredCharges,averagePayments
ATLANTIC CITY,99590,11613
BAYONNE,197579,12012
BELLEVILLE,98962,13482
BERLIN,96622,11982
BRICK,75254,10718
CAMDEN,92849,15376
CAPE MAY COURT,38667,10776
DENVILLE,65973,11802
EAST ORANGE,62646,13308
EDISON,76054,12621
ELIZABETH,87162,14543
ENGLEWOOD,84075,13387
FLEMINGTON,45443,14717
FREEHOLD,59404,10937
HACKENSACK,105087,15612
HACKETTSTOWN,82651,11761
HAMILTON,98909,10469
HOBOKEN,87442,15810
HOLMDEL,100780,10951
JERSEY CITY,97882,16603
LAKEWOOD,69225,11333
LIVINGSTON,81100,14479
LONG BRANCH,106064,15079
MANAHAWKIN,46556,10051
MONTCLAIR,63625,13688
MORRISTOWN,64734,13568
MOUNT HOLLY,82984,10947
NEPTUNE,94632,12572
NEW BRUNSWICK,111394,15197
NEWARK,71925,18938
NEWTON,79638,12573
NORTH BERGEN,83365,14739
PASSAIC,58071,13305
PATERSON,79230,15580
PENNINGTON,114454,13718
PERTH AMBOY,105642,15220
PHILLIPSBURG,106453,13514
POMPTON PLAINS,69878,11818
PRINCETON,63008,11875
RAHWAY,97268,10446
RED BANK,58463,10335
RIDGEWOOD,58594,12994
SALEM,55842,11140
SOMERS POINT,122276,12644
SOMERVILLE,158507,16752
STRATFORD,87540,13970
SUMMIT,62158,13684
TEANECK,51697,12460
TOMS RIVER,67089,10428
TRENTON,98419,12349
VINELAND,59415,12128
WILLINGBORO,99061,11402
WOODBURY,86347,11487
