city,avgCoveredCharges,averagePayments
ATLANTIC CITY,77568,11070
BERLIN,105119,12161
BRICK,49377,9800
BROWNS MILLS,80478,11690
CAMDEN,86214,13382
EDISON,44338,11876
ENGLEWOOD,87035,12484
FREEHOLD,35962,9677
HACKENSACK,67559,12636
HAMILTON,59494,9844
JERSEY CITY,87555,13779
LIVINGSTON,53616,12527
MORRISTOWN,45566,12663
MOUNT HOLLY,79547,10565
NEPTUNE,70427,11259
NEW BRUNSWICK,71662,13413
NEWARK,38406,16156
NORTH BERGEN,70588,13835
PASSAIC,45572,12428
PATERSON,69240,14645
POMPTON PLAINS,45141,10791
PRINCETON,62775,10946
RAHWAY,66972,9214
RIDGEWOOD,55041,11377
SOMERVILLE,84830,11394
STRATFORD,56222,12369
SUMMIT,52262,12352
TOMS RIVER,41517,9805
WOODBURY,65002,10190
