description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,11821,11053
CELLULITIS W/O MCC,603,9152,5541
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,8826,6429
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,12788,7639
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7453,4830
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9751,4755
HEART FAILURE & SHOCK W CC,292,8290,6654
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,24166,12253
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8181,5179
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,33368,14107
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8342,4404
PULMONARY EDEMA & RESPIRATORY FAILURE,189,9597,8451
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,12469,9571
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,29637,30780
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,10905,11093
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,9306,7324
SIMPLE PNEUMONIA & PLEURISY W CC,194,10875,6760
SIMPLE PNEUMONIA & PLEURISY W MCC,193,11722,9391
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,7271,4755
SYNCOPE & COLLAPSE,312,6161,4763
