description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,13383,4711
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9594,3207
CHEST PAIN,313,10359,3089
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13844,5304
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,15640,6644
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,9868,4017
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14780,4029
G.I. HEMORRHAGE W CC,378,15941,5604
HEART FAILURE & SHOCK W CC,292,14902,5597
HEART FAILURE & SHOCK W MCC,291,23668,7884
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,19372,6424
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,15800,6468
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12843,4356
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,32539,11817
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,13917,3809
RENAL FAILURE W CC,683,21268,5723
RENAL FAILURE W MCC,682,29541,8964
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,24208,10878
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,25036,10457
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,21972,6442
SIMPLE PNEUMONIA & PLEURISY W CC,194,18466,5647
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21434,8170
SYNCOPE & COLLAPSE,312,13399,4094
