description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,8659,4516
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9087,3891
CELLULITIS W/O MCC,603,13589,4638
CHEST PAIN,313,9718,3569
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,12708,6149
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17959,6769
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11792,4231
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,11586,4197
G.I. HEMORRHAGE W CC,378,18043,6121
G.I. HEMORRHAGE W MCC,377,24194,10252
G.I. HEMORRHAGE W/O CC/MCC,379,10076,4198
G.I. OBSTRUCTION W CC,389,16694,5496
G.I. OBSTRUCTION W/O CC/MCC,390,9705,3742
HEART FAILURE & SHOCK W CC,292,14801,5904
HEART FAILURE & SHOCK W MCC,291,18974,8649
HEART FAILURE & SHOCK W/O CC/MCC,293,9444,4139
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,40775,10988
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,13184,6688
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,9737,4697
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,19841,6960
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,15659,4869
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,20895,6872
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,58398,16643
MEDICAL BACK PROBLEMS W/O MCC,552,12997,4753
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,9748,4063
PERIPHERAL VASCULAR DISORDERS W CC,300,10166,5408
PSYCHOSES,885,13209,5323
PULMONARY EDEMA & RESPIRATORY FAILURE,189,22075,7695
RED BLOOD CELL DISORDERS W/O MCC,812,11454,4675
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,21680,8042
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,26365,11730
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,86673,29566
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,44422,13420
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,28316,10880
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,16334,6552
SIGNS & SYMPTOMS W/O MCC,948,10999,3977
SIMPLE PNEUMONIA & PLEURISY W CC,194,16582,5900
SIMPLE PNEUMONIA & PLEURISY W MCC,193,22492,8233
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,14790,4417
SYNCOPE & COLLAPSE,312,9961,4177
TRANSIENT ISCHEMIA,069,8946,4295
