description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,16476,8104
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,9451,3732
CELLULITIS W/O MCC,603,12001,5502
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,11372,6394
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,12919,7362
DIABETES W CC,638,10477,5456
G.I. HEMORRHAGE W CC,378,14227,6484
HEART FAILURE & SHOCK W CC,292,12072,6697
HEART FAILURE & SHOCK W MCC,291,15354,9253
HEART FAILURE & SHOCK W/O CC/MCC,293,10531,4390
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,23834,11858
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,22885,13838
PULMONARY EDEMA & RESPIRATORY FAILURE,189,20347,8768
RENAL FAILURE W CC,683,14467,6614
RENAL FAILURE W MCC,682,16615,10266
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,18014,11928
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,12725,7317
SIMPLE PNEUMONIA & PLEURISY W CC,194,14508,6621
SIMPLE PNEUMONIA & PLEURISY W MCC,193,14758,9367
