description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,24470,7728
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,32074,11375
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18268,4847
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,8066,3955
ATHEROSCLEROSIS W/O MCC,303,12280,3567
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,18512,5948
BRONCHITIS & ASTHMA W CC/MCC,202,17104,5784
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14748,5171
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,23476,7776
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,11457,3547
CELLULITIS W MCC,602,24325,8877
CELLULITIS W/O MCC,603,13872,5269
CERVICAL SPINAL FUSION W/O CC/MCC,473,38422,12722
CHEST PAIN,313,11308,3706
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14648,5954
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,21479,7489
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10504,4435
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,41474,13072
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,23393,6758
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,15671,5183
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,14286,5473
DIABETES W CC,638,13878,4970
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,18787,6545
DYSEQUILIBRIUM,149,11215,3843
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,23724,7219
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13277,4463
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,19681,6743
FRACTURES OF HIP & PELVIS W/O MCC,536,8480,4084
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,9567,4305
G.I. HEMORRHAGE W CC,378,17201,6234
G.I. HEMORRHAGE W MCC,377,31020,10556
G.I. HEMORRHAGE W/O CC/MCC,379,10348,4352
G.I. OBSTRUCTION W CC,389,16909,6146
G.I. OBSTRUCTION W/O CC/MCC,390,10294,4166
HEART FAILURE & SHOCK W CC,292,18323,6212
HEART FAILURE & SHOCK W MCC,291,32065,9300
HEART FAILURE & SHOCK W/O CC/MCC,293,12096,4229
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,33121,11346
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,41748,17450
HYPERTENSION W/O MCC,305,12047,3763
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,106939,39339
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,21608,7067
