description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,9818,9229
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,13890,13137
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,7016,6643
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,8199,7707
ATHEROSCLEROSIS W/O MCC,303,4897,4648
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,9247,8830
BRONCHITIS & ASTHMA W CC/MCC,202,9018,8534
BRONCHITIS & ASTHMA W/O CC/MCC,203,5953,5713
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,7430,7033
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,10829,10239
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,6173,5814
CELLULITIS W/O MCC,603,7945,7519
CHEST PAIN,313,5915,5632
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,9477,8928
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,10999,10379
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,7688,7285
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,12339,11658
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,9344,8783
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,8188,7709
DIABETES W CC,638,9525,8954
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,12376,11684
DYSEQUILIBRIUM,149,6250,5956
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,13359,12660
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,8367,7921
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,9377,8829
FRACTURES OF HIP & PELVIS W/O MCC,536,6095,5729
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,6364,5982
G.I. HEMORRHAGE W CC,378,10309,9744
G.I. HEMORRHAGE W MCC,377,15615,14678
G.I. HEMORRHAGE W/O CC/MCC,379,8486,7977
G.I. OBSTRUCTION W CC,389,9112,8678
G.I. OBSTRUCTION W/O CC/MCC,390,6766,6410
HEART FAILURE & SHOCK W CC,292,9419,8863
HEART FAILURE & SHOCK W MCC,291,13427,12654
HEART FAILURE & SHOCK W/O CC/MCC,293,7359,6944
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,20657,19417
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,27920,26245
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,14797,13909
HYPERTENSION W/O MCC,305,6267,5891
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,46818,44111
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,9387,8843
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,13804,13035
