description,code,avgCoveredCharges,averagePayments
BRONCHITIS & ASTHMA W CC/MCC,202,11058,4931
BRONCHITIS & ASTHMA W/O CC/MCC,203,10183,3830
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,6119,3353
CELLULITIS W/O MCC,603,6348,4932
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10064,4242
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,9592,4196
HEART FAILURE & SHOCK W CC,292,11328,6016
HEART FAILURE & SHOCK W MCC,291,14552,8667
HEART FAILURE & SHOCK W/O CC/MCC,293,9345,3977
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,17347,7025
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,8602,4690
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,8745,4076
RED BLOOD CELL DISORDERS W/O MCC,812,14017,4806
SIMPLE PNEUMONIA & PLEURISY W CC,194,13906,6020
SIMPLE PNEUMONIA & PLEURISY W MCC,193,18504,8179
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11108,4161
