city,avgCoveredCharges,averagePayments
APPLETON,5882,3985
BARABOO,13951,4770
BEAVER DAM,18551,4509
BELOIT,19915,4761
BROOKFIELD,11188,4052
BURLINGTON,15940,4634
CHIPPEWA FALLS,12528,4587
EAU CLAIRE,13316,4409
ELKHORN,11534,4713
FOND DU LAC,16350,4215
FORT ATKINSON,13801,4225
GRAFTON,12208,3700
HARTFORD,14797,3910
JANESVILLE,14706,4485
KENOSHA,14104,4559
LA CROSSE,11162,4755
MADISON,14196,5401
MANITOWOC,9526,4127
MARINETTE,12111,4790
MARSHFIELD,10077,4903
MAUSTON,13967,4720
MENOMONEE FALLS,13298,4007
MEQUON,13099,4397
MILWAUKEE,15779,5666
MONROE,12834,4429
PORTAGE,12879,5003
PRAIRIE DU SAC,12780,4821
RACINE,10360,4751
SHEBOYGAN,10171,4194
WATERTOWN,14106,4745
WAUKESHA,11946,4672
WAUSAU,12985,4251
WEST ALLIS,17111,4468
WEST BEND,13463,4773
