city,avgCoveredCharges,averagePayments
APPLETON,17032,10402
BELOIT,49481,12202
EAU CLAIRE,34819,11820
FOND DU LAC,26026,9365
GREEN BAY,20236,10345
HARTFORD,21814,7947
JANESVILLE,31634,10387
LA CROSSE,28421,12410
MADISON,34766,14024
MARINETTE,30272,10372
MARSHFIELD,33005,13561
MEQUON,27599,10359
MILWAUKEE,45028,13887
RACINE,24832,12054
SHEBOYGAN,20680,9176
STEVENS POINT,20225,9206
TWO RIVERS,18219,11085
WAUKESHA,38494,13495
WAUSAU,23403,10373
WEST ALLIS,28540,9677
WESTON,23726,10591
WOODRUFF,15359,10727
