city,avgCoveredCharges,averagePayments
APPLETON,8890,4518
BARABOO,15722,5143
BEAVER DAM,13262,4687
BELOIT,18767,4623
BROOKFIELD,12759,4373
BURLINGTON,15041,4259
CHIPPEWA FALLS,12704,5249
EAU CLAIRE,12796,4781
ELKHORN,11740,4808
FOND DU LAC,14213,4625
FORT ATKINSON,8997,4358
FRANKLIN,17096,4211
GRAFTON,15038,3974
GREEN BAY,11155,4805
HARTFORD,13594,4309
JANESVILLE,13960,4877
KENOSHA,15190,4861
LA CROSSE,12686,5158
MADISON,15503,6359
MANITOWOC,10791,4538
MARINETTE,10486,4570
MARSHFIELD,13236,5589
MAUSTON,10805,5292
MENOMONEE FALLS,11804,4385
MEQUON,15964,4382
MILWAUKEE,15727,6097
MONROE,13893,4757
NEENAH,7249,4313
OCONOMOWOC,9787,4333
OSHKOSH,10931,4301
PORTAGE,14724,5296
PRAIRIE DU SAC,9207,5420
RACINE,11315,5286
RHINELANDER,13708,4887
RICE LAKE,7248,4731
SHEBOYGAN,11595,4622
STEVENS POINT,9368,4453
TWO RIVERS,11341,5434
WATERTOWN,10667,5107
WAUKESHA,13859,4840
WAUSAU,12113,4629
WEST ALLIS,17521,4636
WEST BEND,11381,4432
WESTON,10481,4342
WOODRUFF,14494,5550
