city,avgCoveredCharges,averagePayments
BARABOO,16948,4874
BEAVER DAM,16967,4467
BELOIT,19242,4488
BROOKFIELD,10816,4471
CHIPPEWA FALLS,13557,5395
EAU CLAIRE,12926,5031
ELKHORN,13677,4872
FOND DU LAC,19232,4353
FORT ATKINSON,10641,4392
HARTFORD,14536,3971
JANESVILLE,15693,4516
KENOSHA,12301,4482
LA CROSSE,11876,4794
MADISON,15957,5926
MANITOWOC,12016,4090
MARINETTE,12635,4283
MARSHFIELD,10950,5106
MAUSTON,14424,4858
MENOMONEE FALLS,10661,4086
MEQUON,19131,4203
MILWAUKEE,14078,5701
MONROE,15954,4595
NEENAH,7673,4137
PORTAGE,12788,5090
PRAIRIE DU SAC,11730,4753
RACINE,8280,4846
STEVENS POINT,11264,4187
WAUKESHA,10863,4238
WAUSAU,12193,4498
WEST ALLIS,18656,4499
WEST BEND,12660,4082
