city,avgCoveredCharges,averagePayments
APPLETON,20440,10495
EAU CLAIRE,36288,12426
GRAFTON,29892,10320
GREEN BAY,26504,11837
JANESVILLE,34470,12267
LA CROSSE,32980,13200
MADISON,49366,17439
MARINETTE,34655,11560
MARSHFIELD,43899,15203
MENOMONEE FALLS,27357,10967
MEQUON,39420,11866
MILWAUKEE,44932,16632
OCONOMOWOC,21645,10311
OSHKOSH,25672,12128
RACINE,21493,12899
RHINELANDER,28373,12634
SHEBOYGAN,22557,10651
STEVENS POINT,26298,11749
WATERTOWN,21006,12383
WAUKESHA,34923,11747
WAUSAU,33063,15681
WEST ALLIS,43376,12093
WOODRUFF,17948,12626
