city,avgCoveredCharges,averagePayments
APPLETON,10119,4359
BARABOO,16825,5497
BELOIT,21444,4841
BROOKFIELD,13946,4660
EAU CLAIRE,15525,5413
FOND DU LAC,15266,4780
GREEN BAY,14419,5109
JANESVILLE,19700,7094
KENOSHA,13267,5572
LA CROSSE,19359,6999
MADISON,18265,6708
MANITOWOC,11714,4778
MARINETTE,11926,4698
MARSHFIELD,15749,7710
MAUSTON,15343,5378
MENOMONEE FALLS,12972,4643
MEQUON,15369,4557
MILWAUKEE,20464,6476
NEENAH,10364,4707
OSHKOSH,12263,4604
PORTAGE,11451,5236
RACINE,16027,5513
WAUKESHA,14740,5120
WAUSAU,14813,5051
WEST ALLIS,18025,5060
