city,avgCoveredCharges,averagePayments
APPLETON,7686,5248
BELOIT,29110,6739
BURLINGTON,16106,5390
EAU CLAIRE,18634,6209
FOND DU LAC,21060,5633
GRAFTON,13450,4886
GREEN BAY,11390,5587
JANESVILLE,14411,5617
KENOSHA,22163,5689
LA CROSSE,18597,6643
MADISON,20652,7645
MARINETTE,13648,5451
MARSHFIELD,19415,7755
MENOMONEE FALLS,15664,5206
MEQUON,14271,5517
MILWAUKEE,21327,7295
MONROE,12966,5748
NEENAH,12891,5746
RACINE,14513,6294
WAUKESHA,19944,6987
WAUSAU,15311,5521
WEST ALLIS,22071,5448
WEST BEND,20158,5441
