city,avgCoveredCharges,averagePayments
APPLETON,25275,14722
BEAVER DAM,76741,20349
BELOIT,83239,18578
BROOKFIELD,53569,13909
BURLINGTON,49068,14447
EAU CLAIRE,47478,16861
ELKHORN,52168,15486
FOND DU LAC,50504,16316
FORT ATKINSON,37178,14959
GREEN BAY,48058,14981
JANESVILLE,47566,15763
KENOSHA,65417,18434
LA CROSSE,57626,17791
MADISON,56416,22296
MARINETTE,41095,15478
MARSHFIELD,43596,18975
MENOMONEE FALLS,60393,15950
MEQUON,42164,13849
MILWAUKEE,61537,21681
MONROE,48645,15662
NEENAH,27029,15171
PRAIRIE DU SAC,29579,17505
RACINE,40446,18971
RHINELANDER,42496,16170
SHEBOYGAN,38098,14366
WAUKESHA,59251,20142
WAUSAU,49158,15463
WEST ALLIS,62233,15046
WEST BEND,55226,19066
WOODRUFF,39930,18058
