city,avgCoveredCharges,averagePayments
APPLETON,8831,5123
BARABOO,16425,5315
BEAVER DAM,18906,5074
BELOIT,21912,5009
BROOKFIELD,12967,4969
BURLINGTON,14308,4767
EAU CLAIRE,15374,5134
ELKHORN,19390,5165
FOND DU LAC,11070,5057
FORT ATKINSON,14116,4813
GRAFTON,12968,4739
GREEN BAY,13979,4906
HARTFORD,19502,4499
JANESVILLE,15645,5193
KENOSHA,17287,5188
LA CROSSE,14835,5591
MADISON,15906,6739
MANITOWOC,16908,4882
MARINETTE,13886,5026
MARSHFIELD,12917,6685
MENOMONEE FALLS,13853,4747
MEQUON,15194,4976
MILWAUKEE,18020,6524
OCONOMOWOC,16931,4742
PORTAGE,13083,5771
RACINE,16174,5820
RICE LAKE,7753,4991
STEVENS POINT,9680,4679
WATERTOWN,14552,5474
WAUKESHA,16273,5402
WAUSAU,11604,5237
WEST ALLIS,22516,5353
WEST BEND,18938,4610
WESTON,10688,5059
