city,avgCoveredCharges,averagePayments
APPLETON,9089,6323
BARABOO,20040,6851
BEAVER DAM,19235,6042
BELOIT,25850,6332
BROOKFIELD,16994,5732
BURLINGTON,16708,5673
CHIPPEWA FALLS,17304,6628
EAU CLAIRE,17876,6882
ELKHORN,17259,6262
FOND DU LAC,21706,6016
FORT ATKINSON,11338,5924
FRANKLIN,14988,5222
GRAFTON,17516,5170
GREEN BAY,14427,6710
HARTFORD,23569,6034
JANESVILLE,18243,6306
KENOSHA,21530,6465
LA CROSSE,16866,6705
MADISON,19810,8173
MANITOWOC,16041,5768
MARINETTE,16652,5888
MARSHFIELD,17851,7263
MAUSTON,19176,6622
MENOMONEE FALLS,16031,5944
MEQUON,19192,5657
MILWAUKEE,19677,7786
MONROE,17628,6338
NEENAH,9769,5630
OCONOMOWOC,13942,5512
OSHKOSH,17116,5815
PORTAGE,16399,7133
PRAIRIE DU SAC,16314,6611
RACINE,13708,6765
RHINELANDER,14078,6582
RICE LAKE,10819,5848
SHEBOYGAN,13279,5730
STEVENS POINT,15193,5882
SUMMIT,13531,5152
TWO RIVERS,15019,7020
WATERTOWN,15320,6814
WAUKESHA,19927,6966
WAUSAU,15376,5965
WEST ALLIS,23317,6121
WEST BEND,17493,5912
WESTON,10287,5346
WISCONSIN RAPID,14508,6621
WOODRUFF,18795,7194
