city,avgCoveredCharges,averagePayments
APPLETON,7742,3875
BARABOO,17418,4624
BEAVER DAM,18762,4545
BELOIT,19393,4150
BURLINGTON,10590,4814
EAU CLAIRE,12031,4202
ELKHORN,12253,4249
FOND DU LAC,13609,4078
FORT ATKINSON,13812,4076
GREEN BAY,10216,3879
JANESVILLE,12640,4451
KENOSHA,12923,4135
LA CROSSE,13050,4631
MADISON,17032,5336
MANITOWOC,10224,3875
MARINETTE,12807,4106
MARSHFIELD,13053,4834
MENOMONEE FALLS,10308,3878
MEQUON,12369,4230
MILWAUKEE,14377,5342
MONROE,11413,4276
NEENAH,8405,3926
OSHKOSH,7835,3975
PORTAGE,12488,4771
PRAIRIE DU SAC,11297,4653
RACINE,10740,4534
RHINELANDER,13582,4455
RICE LAKE,7332,4078
STEVENS POINT,8578,3890
WATERTOWN,9947,4506
WAUKESHA,13661,4232
WAUSAU,11319,4198
WEST ALLIS,18416,4039
WEST BEND,12708,3774
WESTON,6202,4154
WISCONSIN RAPID,10531,4390
WOODRUFF,13003,4825
