city,avgCoveredCharges,averagePayments
APPLETON,7173,4044
BEAVER DAM,12940,4438
BELOIT,21877,4582
BROOKFIELD,15149,4033
EAU CLAIRE,12146,4514
ELKHORN,19123,4434
FOND DU LAC,14811,4324
FORT ATKINSON,15056,4209
GREEN BAY,12537,4451
JANESVILLE,15064,4491
KENOSHA,16580,4719
LA CROSSE,12251,4764
MADISON,16350,5267
MARINETTE,14071,4298
MARSHFIELD,12384,5093
MENOMONEE FALLS,14498,4059
MEQUON,14367,4059
MILWAUKEE,17368,5627
OSHKOSH,14958,4023
PORTAGE,12672,5065
RACINE,14737,4983
WAUKESHA,14877,4733
WAUSAU,15808,4281
WEST ALLIS,20460,4426
WEST BEND,11863,4023
WESTON,11798,4124
