city,avgCoveredCharges,averagePayments
APPLETON,10173,5863
BARABOO,13914,6571
BEAVER DAM,17668,6245
BELOIT,32975,6453
BROOKFIELD,15236,5633
BURLINGTON,19218,5676
EAU CLAIRE,17627,6471
ELKHORN,22431,7071
FOND DU LAC,16346,5987
FORT ATKINSON,18988,6035
FRANKLIN,21235,6254
GRAFTON,23956,5596
GREEN BAY,15276,5830
HARTFORD,17547,5792
JANESVILLE,20247,6599
KENOSHA,20272,6749
LA CROSSE,18424,7452
MADISON,20933,8606
MARINETTE,15050,5931
MARSHFIELD,21593,7314
MENOMONEE FALLS,14666,5798
MEQUON,17405,5793
MILWAUKEE,21474,7924
MONROE,15492,6173
NEENAH,10378,5668
OCONOMOWOC,11883,5841
OSHKOSH,14465,5715
RACINE,16175,6894
RHINELANDER,20036,6551
RICE LAKE,12449,5980
SHEBOYGAN,12139,5695
STEVENS POINT,10278,5655
TWO RIVERS,17779,7057
WATERTOWN,14697,6785
WAUKESHA,16125,5937
WAUSAU,14564,6023
WEST ALLIS,20787,6096
WEST BEND,15855,5712
WESTON,13421,5668
WISCONSIN RAPID,14467,6614
WOODRUFF,15848,7043
