city,avgCoveredCharges,averagePayments
APPLETON,9197,5912
BARABOO,17648,6885
BEAVER DAM,22750,6037
BELOIT,27106,6088
BROOKFIELD,20735,5815
BURLINGTON,22530,5629
CHIPPEWA FALLS,17702,8742
EAU CLAIRE,17037,6712
ELKHORN,16287,6289
FOND DU LAC,21857,6441
FORT ATKINSON,12881,6093
FRANKLIN,18486,6448
GRAFTON,19446,5163
GREEN BAY,15720,6290
HARTFORD,20137,5956
JANESVILLE,19377,6270
KENOSHA,21994,6377
LA CROSSE,22068,6965
MADISON,19388,8019
MANITOWOC,14484,5839
MARINETTE,16906,5977
MARSHFIELD,19150,7317
MENOMONEE FALLS,17143,5778
MEQUON,19604,5801
MILWAUKEE,24553,8148
MONROE,15861,6468
NEENAH,11354,6292
OCONOMOWOC,20736,6456
OSHKOSH,11969,5779
PORTAGE,19014,7162
RACINE,17212,6919
RHINELANDER,21361,6512
RICE LAKE,8956,5797
SHEBOYGAN,19749,5919
STEVENS POINT,12039,5944
SUMMIT,16740,5841
TWO RIVERS,16852,7530
WATERTOWN,15028,6882
WAUKESHA,19650,6262
WAUSAU,17121,6172
WEST ALLIS,21965,6172
WEST BEND,18038,5625
WESTON,13090,5815
WISCONSIN RAPID,14227,6484
WOODRUFF,16093,7258
