city,avgCoveredCharges,averagePayments
APPLETON,8823,4633
BARABOO,16172,5026
BEAVER DAM,14618,4438
BELOIT,20367,5515
BROOKFIELD,13606,4145
BURLINGTON,18127,4033
CHIPPEWA FALLS,13821,4790
EAU CLAIRE,14867,4727
ELKHORN,15831,4758
FOND DU LAC,14702,4441
FORT ATKINSON,12891,4278
FRANKLIN,16174,4240
GRAFTON,16811,3751
GREEN BAY,13983,4515
HARTFORD,15828,4294
JANESVILLE,17677,4514
KENOSHA,15164,4718
LA CROSSE,15039,5021
MADISON,17412,5655
MANITOWOC,15169,4176
MARINETTE,10697,4400
MARSHFIELD,14281,5188
MAUSTON,17917,4734
MENOMONEE FALLS,13283,4229
MEQUON,15756,4146
MILWAUKEE,18702,5891
MONROE,14300,4476
NEENAH,9778,4117
OCONOMOWOC,14097,4995
OSHKOSH,11048,4086
PORTAGE,10970,5065
PRAIRIE DU SAC,10676,4781
RACINE,12808,4943
RHINELANDER,17660,4662
RICE LAKE,9793,4197
SHEBOYGAN,16275,4275
STEVENS POINT,11303,4170
SUMMIT,13364,3751
TWO RIVERS,11667,4935
WATERTOWN,17253,4805
WAUKESHA,16588,4982
WAUSAU,13370,4606
WEST ALLIS,19178,4547
WEST BEND,11490,4150
WESTON,10728,4111
WOODRUFF,12713,5282
