city,avgCoveredCharges,averagePayments
APPLETON,12791,7049
BARABOO,19480,7847
BEAVER DAM,17009,6968
BELOIT,35228,6939
BROOKFIELD,12869,6408
CHIPPEWA FALLS,15843,9453
EAU CLAIRE,21490,7393
ELKHORN,23960,8018
FOND DU LAC,23815,6940
FORT ATKINSON,17790,7078
FRANKLIN,21083,6554
GRAFTON,20581,6172
GREEN BAY,16561,6707
HARTFORD,21872,6843
JANESVILLE,17933,7322
KENOSHA,22182,7345
LA CROSSE,23948,8028
MADISON,27447,10216
MANITOWOC,15745,6498
MARINETTE,20747,7061
MARSHFIELD,18087,9051
MENOMONEE FALLS,19891,7229
MEQUON,26444,6823
MILWAUKEE,22508,8927
MONROE,24771,7089
NEENAH,12465,6461
OSHKOSH,18038,6754
PORTAGE,17024,8294
PRAIRIE DU SAC,14707,7755
RACINE,15348,8073
RHINELANDER,20724,7519
SHEBOYGAN,16975,6265
STEVENS POINT,16717,6733
TWO RIVERS,18420,9287
WAUKESHA,19664,7444
WAUSAU,18533,6899
WEST ALLIS,23858,7068
WESTON,12245,6616
WISCONSIN RAPID,12919,7362
WOODRUFF,22979,8384
