city,avgCoveredCharges,averagePayments
APPLETON,13251,8056
BARABOO,31564,9950
BELOIT,37830,8918
BROOKFIELD,27759,8375
BURLINGTON,31382,8413
CHIPPEWA FALLS,26873,10207
EAU CLAIRE,29417,9580
ELKHORN,31205,9156
FOND DU LAC,26059,8890
FORT ATKINSON,20236,8551
FRANKLIN,28524,7941
GREEN BAY,22834,8817
HARTFORD,25744,8032
JANESVILLE,25154,9130
KENOSHA,32334,9258
LA CROSSE,22174,9498
MADISON,35278,12530
MANITOWOC,21292,8140
MARINETTE,25944,8465
MARSHFIELD,23454,10099
MAUSTON,23862,9362
MENOMONEE FALLS,18764,8135
MEQUON,30652,8346
MILWAUKEE,28850,11381
MONROE,27804,8729
NEENAH,16374,7974
OCONOMOWOC,21160,9882
OSHKOSH,18722,8841
PORTAGE,30200,10245
RACINE,18166,9802
RHINELANDER,17658,9104
SHEBOYGAN,20943,8181
STEVENS POINT,14679,8528
SUMMIT,18864,6649
TWO RIVERS,23161,10098
WATERTOWN,21089,9094
WAUKESHA,28468,9468
WAUSAU,27601,8878
WEST ALLIS,32825,8817
WESTON,15209,8006
WISCONSIN RAPID,14758,9367
WOODRUFF,24693,9885
