city,avgCoveredCharges,averagePayments
APPLETON,12615,6220
BEAVER DAM,16480,6802
BELOIT,27979,6753
BROOKFIELD,18036,6145
BURLINGTON,27420,6238
EAU CLAIRE,21926,8284
ELKHORN,26514,6546
FOND DU LAC,20827,6692
FORT ATKINSON,18120,6640
GRAFTON,24058,5847
GREEN BAY,19947,6546
JANESVILLE,24319,6954
KENOSHA,24689,7932
LA CROSSE,18871,7693
MADISON,24897,9577
MANITOWOC,17500,6667
MARINETTE,13740,6365
MARSHFIELD,23924,8257
MENOMONEE FALLS,19328,7237
MEQUON,24961,6412
MILWAUKEE,29286,8905
MONROE,19105,7034
NEENAH,13533,6705
OCONOMOWOC,19443,5876
OSHKOSH,15555,6234
RACINE,22861,7660
RHINELANDER,20994,7343
RICE LAKE,9197,6258
SHEBOYGAN,17172,6395
STEVENS POINT,15182,6315
TWO RIVERS,21883,7913
WAUKESHA,25443,7488
WAUSAU,21946,6925
WEST ALLIS,27791,7084
WEST BEND,19755,6267
WOODRUFF,20146,8226
