city,avgCoveredCharges,averagePayments
BELOIT,18264,4731
BURLINGTON,12805,4532
EAU CLAIRE,21974,5332
FOND DU LAC,18855,4799
FORT ATKINSON,12387,4746
GREEN BAY,18934,4622
JANESVILLE,14602,4964
KENOSHA,14482,4866
LA CROSSE,15921,5358
MADISON,14249,6179
MARINETTE,10411,4714
MARSHFIELD,17314,5677
MENOMONEE FALLS,14247,4503
MEQUON,14710,4504
MILWAUKEE,17120,6379
MONROE,14013,4965
PRAIRIE DU SAC,8612,5271
RACINE,14803,5339
RHINELANDER,21279,5183
SHEBOYGAN,10852,4727
STEVENS POINT,10156,4624
WAUKESHA,20352,5382
WAUSAU,12880,4739
WEST ALLIS,24126,4805
WEST BEND,11039,4499
