description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,25804,11481
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,6565,3982
CELLULITIS W/O MCC,603,12327,5267
CHEST PAIN,313,11240,3450
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,16404,6104
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,25064,7474
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,11073,4602
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,14778,5968
DYSEQUILIBRIUM,149,12940,4077
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,13834,4494
G.I. HEMORRHAGE W CC,378,17560,6560
HEART FAILURE & SHOCK W CC,292,19021,6409
HEART FAILURE & SHOCK W MCC,291,32805,9411
HEART FAILURE & SHOCK W/O CC/MCC,293,13824,4276
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,16907,5233
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12980,4908
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,19360,7607
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,25027,13155
MEDICAL BACK PROBLEMS W/O MCC,552,14548,5160
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,28820,7388
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11014,4364
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,8079,3962
PULMONARY EDEMA & RESPIRATORY FAILURE,189,25750,8087
RENAL FAILURE W CC,683,19296,6420
RENAL FAILURE W MCC,682,20636,10100
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,29419,9267
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,45820,13084
SEIZURES W/O MCC,101,13566,4863
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,26569,11593
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,18273,7130
SIGNS & SYMPTOMS W/O MCC,948,15292,4382
SIMPLE PNEUMONIA & PLEURISY W CC,194,19574,6388
SIMPLE PNEUMONIA & PLEURISY W MCC,193,29980,9572
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16158,4511
SYNCOPE & COLLAPSE,312,12917,4403
TRANSIENT ISCHEMIA,069,16312,4628
