description,code,avgCoveredCharges,averagePayments
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,41988,18631
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,21182,12939
CELLULITIS W/O MCC,603,22379,14077
CHEST PAIN,313,15988,8985
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,21225,15408
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,45655,24281
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,35617,19239
DIABETES W CC,638,33939,15731
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,22390,12339
HEART FAILURE & SHOCK W CC,292,26569,16916
HEART FAILURE & SHOCK W MCC,291,51185,31115
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,22190,13442
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,118926,61218
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,32379,14853
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,23670,12345
PSYCHOSES,885,26861,17724
RENAL FAILURE W CC,683,21133,15686
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,81323,37268
SIGNS & SYMPTOMS W/O MCC,948,22100,11887
SIMPLE PNEUMONIA & PLEURISY W CC,194,26149,16055
