description,code,avgCoveredCharges,averagePayments
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,12633,4474
CELLULITIS W/O MCC,603,14068,5755
CHEST PAIN,313,16726,3685
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,17728,6617
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,18167,7902
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12583,4901
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,21388,4922
G.I. HEMORRHAGE W CC,378,25916,7060
HEART FAILURE & SHOCK W CC,292,20228,6633
HEART FAILURE & SHOCK W MCC,291,21095,9533
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,21056,5335
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,54117,14448
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,16780,4691
PULMONARY EDEMA & RESPIRATORY FAILURE,189,25360,8436
RENAL FAILURE W CC,683,20770,6511
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,41348,12894
SIMPLE PNEUMONIA & PLEURISY W CC,194,24534,6905
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,16864,4835
SYNCOPE & COLLAPSE,312,18352,4789
TRANSIENT ISCHEMIA,069,22321,5021
