description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,26612,8731
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,40774,13972
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,18885,6182
ATHEROSCLEROSIS W/O MCC,303,15294,4598
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,17690,6362
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,25286,9734
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,13232,4929
CELLULITIS W/O MCC,603,16150,6556
CHEST PAIN,313,18572,4356
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,27888,9806
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,25886,9850
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,17581,5841
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,24995,8310
DIABETES W CC,638,16211,6563
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14617,5635
FRACTURES OF HIP & PELVIS W/O MCC,536,11271,5236
G.I. HEMORRHAGE W CC,378,26211,8062
G.I. HEMORRHAGE W MCC,377,35038,13622
G.I. OBSTRUCTION W CC,389,13555,8083
HEART FAILURE & SHOCK W CC,292,21141,7924
HEART FAILURE & SHOCK W MCC,291,30923,11456
HEART FAILURE & SHOCK W/O CC/MCC,293,13712,5734
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,49231,14828
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,19983,9206
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,19851,9234
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,16634,6226
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,19603,9933
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,59150,16506
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,63501,20220
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,107076,41807
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14051,5398
PULMONARY EMBOLISM W/O MCC,176,20369,8866
RED BLOOD CELL DISORDERS W/O MCC,812,14831,6270
RENAL FAILURE W CC,683,16003,7655
RENAL FAILURE W MCC,682,30072,12074
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,39309,13864
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,26084,9225
SIMPLE PNEUMONIA & PLEURISY W CC,194,25512,8161
SIMPLE PNEUMONIA & PLEURISY W MCC,193,30836,11269
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20456,5633
SYNCOPE & COLLAPSE,312,16779,6925
TRANSIENT ISCHEMIA,069,13842,5738
