city,avgCoveredCharges,averagePayments
ALTON,139015,31622
BARRINGTON,125490,38922
BELLEVILLE,91409,31570
BERWYN,125258,42942
BLUE ISLAND,134209,40446
CENTRALIA,49429,30476
CHICAGO,145538,47212
ELGIN,206117,43263
ELK GROVE VILLA,161470,35262
EVANSTON,128016,45937
EVERGREEN PARK,118728,33205
GLENDALE HEIGHT,129177,42941
HAZEL CREST,110877,37397
HINSDALE,143318,33899
HOFFMAN ESTATES,162264,36866
JOLIET,169019,34931
LIBERTYVILLE,172796,38500
MARION,208279,32953
MAYWOOD,131632,53669
MCHENRY,130456,40952
MELROSE PARK,150869,32055
NAPERVILLE,162578,52608
OAK LAWN,119457,40744
OLYMPIA FIELDS,108456,40481
PALOS HEIGHTS,115225,32642
PARK RIDGE,88528,36282
PEORIA,195236,45866
ROCK ISLAND,74512,29992
ROCKFORD,105559,25349
SPRINGFIELD,124856,38887
WAUKEGAN,147492,35295
