city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,16292,3829
BARRINGTON,9819,4899
BELLEVILLE,8239,3767
BERWYN,16434,5230
BLOOMINGTON,13758,3622
BLUE ISLAND,14480,4415
CHICAGO,18882,6313
DECATUR,11476,3708
DEKALB,15540,3549
DOWNERS GROVE,13380,3824
ELGIN,13976,4124
ELK GROVE VILLA,18724,3782
EVANSTON,14827,4713
EVERGREEN PARK,18210,4459
HARVEY,17341,4370
HAZEL CREST,14098,4829
HERRIN,6535,3658
HOFFMAN ESTATES,15237,4062
JOLIET,19697,4030
KANKAKEE,17498,4452
LA GRANGE,14462,4083
LIBERTYVILLE,24544,4062
MAYWOOD,9082,5940
MCHENRY,11900,4524
MORRIS,13232,3833
MOUNT VERNON,8641,5695
NAPERVILLE,15029,3986
NEW LENOX,12223,4091
OAK LAWN,11256,5086
OAK PARK,14123,5563
OLYMPIA FIELDS,13280,4824
PALOS HEIGHTS,16617,4758
PARK RIDGE,12136,5203
PEORIA,13680,4086
QUINCY,11422,4233
ROCK ISLAND,9306,3706
ROCKFORD,12855,4851
SPRINGFIELD,12886,4279
WAUKEGAN,26548,5438
WINFIELD,19204,3646
WOODSTOCK,11504,3936
