city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,25955,5367
BELLEVILLE,23805,6932
BERWYN,23812,6850
BLUE ISLAND,23587,5728
CHICAGO,26028,8803
DECATUR,16834,5154
DOWNERS GROVE,16287,4959
ELGIN,22681,5589
ELK GROVE VILLA,26572,5054
ELMHURST,33900,5639
EVANSTON,23518,6424
EVERGREEN PARK,18099,6064
GENEVA,21658,4993
GRANITE CITY,41748,5848
HARVEY,22516,5878
HAZEL CREST,22534,5384
HINSDALE,28044,7279
HOFFMAN ESTATES,29115,5264
JOLIET,24418,5633
KANKAKEE,26917,5475
LA GRANGE,28019,5466
LAKE FOREST,22652,4891
LIBERTYVILLE,38142,8596
MAYWOOD,18974,7990
MCHENRY,26024,4982
MELROSE PARK,35220,5171
NAPERVILLE,23246,5336
NEW LENOX,14834,6314
NORMAL,16587,5349
OAK LAWN,20453,7347
OLYMPIA FIELDS,17472,6644
PALOS HEIGHTS,20738,6020
PARK RIDGE,19400,6601
PEORIA,31181,5834
QUINCY,20304,5561
ROCK ISLAND,13049,4975
ROCKFORD,21633,5806
SKOKIE,24289,5879
SPRINGFIELD,21695,5595
URBANA,19930,5815
WAUKEGAN,24091,5878
WINFIELD,29873,5006
