city,avgCoveredCharges,averagePayments
ARLINGTON HEIGH,15985,3425
BELLEVILLE,16862,3610
BERWYN,15420,4551
CENTRALIA,9413,3463
CHICAGO,20306,5133
DECATUR,12402,3351
DIXON,16851,3581
DOWNERS GROVE,21883,3370
EFFINGHAM,6877,3122
ELK GROVE VILLA,24487,3392
ELMHURST,22859,3370
GALESBURG,16318,4374
GRANITE CITY,24731,3962
HARVEY,20374,3888
HAZEL CREST,14184,4088
HERRIN,11414,3336
HOFFMAN ESTATES,19902,3561
JERSEYVILLE,6087,3603
JOLIET,22518,5381
KANKAKEE,17247,3924
LIBERTYVILLE,19633,3669
MATTOON,11313,3399
MCHENRY,16972,3375
MOUNT VERNON,9913,3258
NAPERVILLE,16330,3377
NEW LENOX,14564,4690
OAK LAWN,17410,5608
OAK PARK,19360,5057
OLYMPIA FIELDS,13722,4261
PALOS HEIGHTS,21347,3370
PARK RIDGE,17964,4490
PEORIA,15026,3848
QUINCY,14341,3790
ROCK ISLAND,8070,3601
SKOKIE,18436,3973
SPRING VALLEY,11279,3432
SPRINGFIELD,12051,3774
STERLING,17931,3446
URBANA,15767,5480
WAUKEGAN,22885,5218
