description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,281,29860,6722
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,47734,10317
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,282,24378,4945
ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,897,15655,3654
ATHEROSCLEROSIS W/O MCC,303,15561,3302
BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,491,32320,5865
BRONCHITIS & ASTHMA W CC/MCC,202,21365,5431
BRONCHITIS & ASTHMA W/O CC/MCC,203,19711,4306
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,19800,4911
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,32216,7671
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,12470,3423
CELLULITIS W MCC,602,29621,8129
CELLULITIS W/O MCC,603,18925,4824
CERVICAL SPINAL FUSION W/O CC/MCC,473,65012,11792
CHEST PAIN,313,15468,3267
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,27897,5727
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,31697,6962
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,19430,4214
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,44915,11430
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,26206,6255
CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,074,15655,5109
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,17581,5103
DIABETES W CC,638,17763,4855
DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,439,37638,6175
DYSEQUILIBRIUM,149,17203,3666
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,24533,6539
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,17818,4167
EXTRACRANIAL PROCEDURES W/O CC/MCC,039,33098,6007
FRACTURES OF HIP & PELVIS W/O MCC,536,14937,3913
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,18778,4135
G.I. HEMORRHAGE W CC,378,21863,5848
G.I. HEMORRHAGE W MCC,377,43359,9932
G.I. HEMORRHAGE W/O CC/MCC,379,15633,4147
G.I. OBSTRUCTION W CC,389,27553,5381
G.I. OBSTRUCTION W/O CC/MCC,390,17285,3601
HEART FAILURE & SHOCK W CC,292,25365,5920
HEART FAILURE & SHOCK W MCC,291,34976,8641
HEART FAILURE & SHOCK W/O CC/MCC,293,15899,4098
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,51136,10702
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,480,77701,17483
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,38807,8993
HYPERTENSION W/O MCC,305,13629,3523
INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,853,133370,33255
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,26078,6519
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,064,40959,10934
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,22945,4856
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,23276,6885
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,17488,4444
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,40964,9946
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,419,35286,7077
MAJOR CARDIOVASC PROCEDURES W/O MCC,238,112355,21923
MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,372,27054,7216
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,469,82218,19780
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,53400,12358
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,68680,14506
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,133404,30988
MEDICAL BACK PROBLEMS W/O MCC,552,22154,4628
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,28561,7172
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,14453,4065
OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,315,24682,5769
OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,314,38071,10250
OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,394,26287,5628
OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,699,19324,5923
OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,698,35742,9241
OTHER VASCULAR PROCEDURES W CC,253,74950,14787
OTHER VASCULAR PROCEDURES W MCC,252,75318,19562
OTHER VASCULAR PROCEDURES W/O CC/MCC,254,56420,9871
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,246,92901,18778
PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,247,62598,11892
PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,249,45841,10417
PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,251,41460,10213
PERIPHERAL VASCULAR DISORDERS W CC,300,25526,5777
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,14928,3817
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,67671,15657
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,56662,12568
POISONING & TOXIC EFFECTS OF DRUGS W MCC,917,40578,9408
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,13138,3543
PSYCHOSES,885,15543,5118
PULMONARY EDEMA & RESPIRATORY FAILURE,189,41680,8285
PULMONARY EMBOLISM W/O MCC,176,28963,6608
RED BLOOD CELL DISORDERS W MCC,811,29794,7553
RED BLOOD CELL DISORDERS W/O MCC,812,16879,4513
RENAL FAILURE W CC,683,25177,5955
RENAL FAILURE W MCC,682,36543,9717
RENAL FAILURE W/O CC/MCC,684,15189,3732
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,31797,8016
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,51875,11706
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,207,139625,32239
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,66611,13853
SEIZURES W/O MCC,101,16933,4343
SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,870,153233,36225
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,54710,11916
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,37622,7016
SIGNS & SYMPTOMS W/O MCC,948,16160,3940
SIMPLE PNEUMONIA & PLEURISY W CC,194,28337,5807
SIMPLE PNEUMONIA & PLEURISY W MCC,193,42436,8443
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,20826,4202
SPINAL FUSION EXCEPT CERVICAL W/O MCC,460,122908,23691
SYNCOPE & COLLAPSE,312,17069,4194
TRANSIENT ISCHEMIA,069,18566,4290
