city,avgCoveredCharges,averagePayments
ANDERSON,21033,6174
AVON,20766,12571
CARMEL,12160,5787
COLUMBUS,11682,5638
CROWN POINT,15056,5599
DYER,19114,5854
EAST CHICAGO,18222,6938
ELKHART,15264,9251
EVANSVILLE,16731,5236
FORT WAYNE,22007,6054
FRANKLIN,16767,5537
GARY,20408,6719
HAMMOND,19392,6430
HOBART,15818,5912
INDIANAPOLIS,22702,8117
JASPER,9744,4854
JEFFERSONVILLE,12624,5442
LAFAYETTE,20958,5183
MARION,11357,5698
MICHIGAN CITY,17500,7033
MISHAWAKA,20078,6448
MUNCIE,20705,6191
MUNSTER,17282,5799
NEW ALBANY,12308,5030
RICHMOND,11643,6074
SOUTH BEND,33867,7089
TERRE HAUTE,24027,5819
VALPARAISO,24994,5764
VINCENNES,12012,4897
