city,avgCoveredCharges,averagePayments
ANDERSON,10432,3282
AVON,14816,3944
BEECH GROVE,20043,3223
BLUFFTON,10721,3123
CARMEL,13509,3012
CHARLESTOWN,7229,3185
COLUMBUS,11704,3306
CRAWFORDSVILLE,11029,3205
CROWN POINT,8309,3171
DANVILLE,11096,3057
DYER,14011,3668
EAST CHICAGO,11337,3817
ELKHART,9451,3612
EVANSVILLE,14438,3072
FORT WAYNE,16454,3798
GARY,12420,3805
GOSHEN,11956,3215
HAMMOND,14038,3799
HOBART,11307,3318
INDIANAPOLIS,14609,3724
JEFFERSONVILLE,10882,3212
KOKOMO,15893,3329
LA PORTE,16900,2989
LAFAYETTE,16933,3374
LAWRENCEBURG,10004,3213
LEBANON,12169,3659
MADISON,11883,3140
MARION,10689,3330
MICHIGAN CITY,12104,3518
MISHAWAKA,11199,3623
MUNCIE,17816,3779
MUNSTER,11173,3380
NEW ALBANY,11477,2998
NEW CASTLE,16149,4089
NEWBURGH,7420,2755
NOBLESVILLE,10203,3114
RICHMOND,9755,3616
SOUTH BEND,11613,3599
TERRE HAUTE,10981,3522
VALPARAISO,16327,3392
VINCENNES,9374,2961
WARSAW,19891,3144
