city,avgCoveredCharges,averagePayments
ANDERSON,15752,4526
BEECH GROVE,14782,3770
BLOOMINGTON,13155,3876
CARMEL,11411,4495
COLUMBUS,11127,3825
CROWN POINT,11002,3674
EVANSVILLE,13600,3480
FORT WAYNE,14184,4101
GARY,12788,4361
GREENFIELD,9396,3564
HOBART,11697,3834
INDIANAPOLIS,14701,5153
JEFFERSONVILLE,9599,3902
LAFAYETTE,19997,4043
MADISON,11826,3638
MISHAWAKA,13714,4210
MUNCIE,18984,4531
MUNSTER,13042,3718
NEW ALBANY,9528,3608
NOBLESVILLE,12953,3607
RICHMOND,10561,4512
SHELBYVILLE,12631,4037
SOUTH BEND,12588,4220
TERRE HAUTE,15572,4115
VALPARAISO,20556,3796
VINCENNES,9666,3883
WASHINGTON,7218,3723
