city,avgCoveredCharges,averagePayments
ANDERSON,11418,3965
AVON,18937,4196
BEECH GROVE,14926,3955
BLOOMINGTON,13194,3958
CARMEL,18039,3615
CHARLESTOWN,8012,3799
COLUMBUS,15426,4494
CROWN POINT,13398,4826
DANVILLE,10794,3713
DYER,11487,3942
EAST CHICAGO,13614,4658
ELKHART,14708,3956
EVANSVILLE,17151,3766
FORT WAYNE,16258,4211
GARY,14655,4706
GOSHEN,15394,4016
HAMMOND,13627,4720
HOBART,13047,4189
INDIANAPOLIS,18210,5841
JEFFERSONVILLE,11772,3936
KOKOMO,14367,3740
LA PORTE,19347,3750
LAFAYETTE,19009,4535
LAWRENCEBURG,14525,3989
MICHIGAN CITY,14417,4192
MISHAWAKA,12418,4743
MUNCIE,22348,4602
MUNSTER,14293,4045
NEW ALBANY,13266,3501
NEW CASTLE,13376,5365
NOBLESVILLE,12704,3888
RICHMOND,10022,4514
SOUTH BEND,16790,4469
TERRE HAUTE,14871,4248
VALPARAISO,20119,4092
WARSAW,25434,3917
