city,avgCoveredCharges,averagePayments
ANDERSON,13085,4863
AVON,19634,5277
BEECH GROVE,18876,4678
BLOOMINGTON,16445,5361
CARMEL,14946,4556
CLARKSVILLE,11416,4013
COLUMBUS,11003,5340
CRAWFORDSVILLE,10869,4753
CROWN POINT,13052,4838
DANVILLE,12814,4559
DYER,18996,5138
EAST CHICAGO,14835,5776
ELKHART,14378,5023
EVANSVILLE,16294,4634
FORT WAYNE,17703,5231
FRANKLIN,15811,5004
GARY,13202,5766
GOSHEN,15208,4820
GREENFIELD,13908,4689
HAMMOND,18306,5758
HOBART,14695,5025
INDIANAPOLIS,16480,5818
JASPER,7444,4387
JEFFERSONVILLE,11476,4819
KOKOMO,16002,4780
LA PORTE,24419,4596
LAFAYETTE,18532,4683
LAWRENCEBURG,11290,4934
LEBANON,14508,5461
MADISON,14118,4792
MARION,11529,5578
MARTINSVILLE,20856,4914
MICHIGAN CITY,17260,4944
MISHAWAKA,16474,5607
MUNCIE,22148,5778
MUNSTER,15407,5089
NEW ALBANY,15775,4593
NEW CASTLE,23062,5263
NEWBURGH,10397,4202
NOBLESVILLE,14854,4825
PLYMOUTH,14676,5066
RICHMOND,10239,5639
SEYMOUR,10810,4854
SOUTH BEND,16448,5485
TERRE HAUTE,14992,5040
VALPARAISO,19362,5061
VINCENNES,12377,4432
WARSAW,16829,4696
