city,avgCoveredCharges,averagePayments
ANDERSON,36292,10927
AVON,51708,10738
BEECH GROVE,32840,10010
BLOOMINGTON,40423,11384
CARMEL,47208,10019
COLUMBUS,29521,10796
CROWN POINT,31870,11062
DANVILLE,36086,10295
DYER,39478,11062
ELKHART,41005,11296
EVANSVILLE,41940,10533
FORT WAYNE,45351,11225
FRANKLIN,36856,10244
FT WAYNE,47257,9287
GARY,49649,13256
GOSHEN,34917,10427
GREENFIELD,25110,10408
HAMMOND,39416,12894
HOBART,34058,11192
INDIANAPOLIS,48228,12987
JASPER,19162,9476
JEFFERSONVILLE,29868,10679
KOKOMO,35137,10167
LA PORTE,57632,13312
LAFAYETTE,49498,10691
LAWRENCEBURG,29676,10655
MADISON,31186,10458
MARION,41305,11372
MICHIGAN CITY,34826,11174
MISHAWAKA,47075,13681
MUNCIE,48287,12870
MUNSTER,31610,10977
NEW ALBANY,29866,10074
NEW CASTLE,38736,12046
NOBLESVILLE,36999,10341
RICHMOND,27155,11913
SEYMOUR,31895,11115
SHELBYVILLE,47545,15604
SOUTH BEND,45920,12222
TERRE HAUTE,43239,11008
VALPARAISO,49068,10552
VINCENNES,25993,10922
WARSAW,57358,10275
