city,avgCoveredCharges,averagePayments
ANDERSON,18302,6355
AVON,26173,7196
BEECH GROVE,18449,5732
BLOOMINGTON,16279,6091
BLUFFTON,15238,5640
CARMEL,22685,6439
COLUMBUS,16513,6112
CONNERSVILLE,16507,6500
CROWN POINT,14924,6032
DANVILLE,19082,6519
DYER,24632,6160
EAST CHICAGO,16923,7169
ELKHART,19687,6221
EVANSVILLE,22960,5637
FORT WAYNE,22827,6166
FRANKLIN,14914,5716
GARY,19219,6995
GOSHEN,29459,6397
GREENFIELD,13253,5349
HAMMOND,25196,7068
HOBART,16518,6178
INDIANAPOLIS,24015,7702
JASPER,11963,5362
JEFFERSONVILLE,15206,5916
KOKOMO,21457,5651
LA PORTE,22793,5504
LAFAYETTE,21647,6353
LAWRENCEBURG,20595,5698
LEBANON,17179,5927
LOGANSPORT,15368,7645
MADISON,14830,5802
MARION,13282,6001
MARTINSVILLE,22961,6124
MICHIGAN CITY,16700,6060
MISHAWAKA,18493,6808
MUNCIE,26447,7069
MUNSTER,20348,6248
NEW ALBANY,17857,5618
NEW CASTLE,20736,6550
NOBLESVILLE,16419,5732
PLYMOUTH,17999,6147
RICHMOND,11244,6765
SEYMOUR,17495,5783
SHELBYVILLE,18831,6112
SOUTH BEND,22403,7045
TERRE HAUTE,22664,6210
VALPARAISO,21789,6053
VINCENNES,15901,5407
WARSAW,24325,5884
WASHINGTON,12130,6081
