city,avgCoveredCharges,averagePayments
ANDERSON,52224,12468
AVON,58080,21158
BLOOMINGTON,56856,13441
CARMEL,63802,17049
CLARKSVILLE,40669,9856
COLUMBUS,40529,12618
CROWN POINT,45667,12564
DANVILLE,51807,12017
DYER,61726,12152
EAST CHICAGO,33100,13979
ELKHART,51515,13932
EVANSVILLE,50565,11217
FORT WAYNE,59576,14233
GARY,54004,13987
GOSHEN,49563,13902
HAMMOND,55951,15476
HOBART,39225,11816
INDIANAPOLIS,59255,14110
JASPER,25226,10427
JEFFERSONVILLE,38175,11375
KOKOMO,82259,14452
LA PORTE,59757,12133
LAFAYETTE,67716,17341
LEBANON,46726,13113
MICHIGAN CITY,45508,12136
MISHAWAKA,44124,13258
MUNCIE,69038,16275
MUNSTER,39686,12262
NEW ALBANY,44656,11057
NEWBURGH,43040,10108
NOBLESVILLE,50023,11152
RICHMOND,40100,13488
SOUTH BEND,59264,14236
TERRE HAUTE,52213,12656
VALPARAISO,75730,14393
VINCENNES,46209,11618
