city,avgCoveredCharges,averagePayments
BLOOMINGTON,57205,15778
CLARKSVILLE,43692,12685
CROWN POINT,45544,15932
ELKHART,53568,15210
EVANSVILLE,58736,14798
FORT WAYNE,64525,16061
GARY,66832,19848
HOBART,55348,16326
INDIANAPOLIS,58493,16951
JASPER,24687,13891
JEFFERSONVILLE,39882,15317
LAFAYETTE,56709,15244
MICHIGAN CITY,49967,15377
MISHAWAKA,61674,18154
MUNCIE,63664,17604
MUNSTER,47076,16320
NEW ALBANY,37122,14371
NEWBURGH,39463,13280
RICHMOND,38682,17157
SOUTH BEND,62041,17236
TERRE HAUTE,43784,16110
VALPARAISO,99888,17377
