city,avgCoveredCharges,averagePayments
ANDERSON,25897,6042
BLOOMINGTON,27138,5891
COLUMBUS,19773,6580
CROWN POINT,25106,6151
DYER,23861,6066
ELKHART,28873,6809
EVANSVILLE,22239,5624
FORT WAYNE,35652,6231
GARY,34742,6980
GOSHEN,20633,6520
HOBART,15557,6107
INDIANAPOLIS,28146,6731
JASPER,9438,5504
JEFFERSONVILLE,23229,7409
LAFAYETTE,33471,7558
MICHIGAN CITY,22746,6661
MISHAWAKA,25856,6676
MUNCIE,26232,6515
MUNSTER,16938,6065
NEW ALBANY,17998,5663
NEWBURGH,20322,5103
NOBLESVILLE,19576,6245
RICHMOND,20525,7000
SOUTH BEND,22594,7082
TERRE HAUTE,41983,6081
VALPARAISO,33417,6373
VINCENNES,24836,7245
