city,avgCoveredCharges,averagePayments
AVON,18232,3561
BEECH GROVE,13066,3839
CROWN POINT,14642,3999
DYER,15495,4123
EAST CHICAGO,14650,4396
ELKHART,12074,3684
EVANSVILLE,16209,3555
FORT WAYNE,15452,4356
GARY,13218,4444
HAMMOND,15884,4392
HOBART,13016,3836
INDIANAPOLIS,18754,4918
JEFFERSONVILLE,9391,3771
LAFAYETTE,20293,3810
MICHIGAN CITY,12607,3764
MISHAWAKA,10826,5089
MUNCIE,14652,4230
MUNSTER,14933,3851
NEW ALBANY,12685,3536
RICHMOND,10876,4668
SOUTH BEND,9646,4208
TERRE HAUTE,10510,3916
VALPARAISO,19008,3808
