description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,17158,8560
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,8771,4302
CELLULITIS W/O MCC,603,15786,5743
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,14507,6715
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,14289,8088
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,12294,4954
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,12786,5432
HEART FAILURE & SHOCK W CC,292,13052,7088
HEART FAILURE & SHOCK W MCC,291,16532,9960
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,12353,7577
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,13649,5169
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,41318,14800
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,10336,4738
PULMONARY EDEMA & RESPIRATORY FAILURE,189,18398,8755
RED BLOOD CELL DISORDERS W/O MCC,812,9943,5600
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,31513,15699
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,22381,12750
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,18737,8128
SIMPLE PNEUMONIA & PLEURISY W CC,194,15710,6992
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,13659,4923
