description,code,avgCoveredCharges,averagePayments
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,36834,7018
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,20592,5229
CELLULITIS W/O MCC,603,17988,4809
CHEST PAIN,313,20093,3981
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,40094,9319
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,34729,7730
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,26490,4241
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,43336,13242
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,18579,4111
G.I. HEMORRHAGE W CC,378,42249,8934
G.I. OBSTRUCTION W CC,389,31341,6631
HEART FAILURE & SHOCK W CC,292,31186,6185
HEART FAILURE & SHOCK W MCC,291,44734,16173
HEART FAILURE & SHOCK W/O CC/MCC,293,17697,3719
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,21853,7276
MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,330,57201,18564
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19216,4013
PULMONARY EDEMA & RESPIRATORY FAILURE,189,44611,9988
RED BLOOD CELL DISORDERS W/O MCC,812,23235,4769
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,31366,7760
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,52608,12717
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,57551,13519
SIMPLE PNEUMONIA & PLEURISY W CC,194,26969,5885
SIMPLE PNEUMONIA & PLEURISY W MCC,193,49418,12012
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,18712,3955
