description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,54565,11273
BRONCHITIS & ASTHMA W CC/MCC,202,32593,6412
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,33874,7196
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,47314,8901
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,21260,3663
CELLULITIS W/O MCC,603,41289,7001
CHEST PAIN,313,21945,3869
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,38583,6767
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,42136,8062
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,29337,4943
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,286,70302,14813
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,45395,7123
DIABETES W CC,638,37231,8237
DYSEQUILIBRIUM,149,27368,4132
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,42689,8201
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,35647,5825
G.I. HEMORRHAGE W CC,378,45860,8297
HEART FAILURE & SHOCK W CC,292,43335,7603
HEART FAILURE & SHOCK W MCC,291,54954,10369
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,79919,12772
HYPERTENSION W/O MCC,305,28732,4664
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,56326,8850
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,29510,7184
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,32404,6157
LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,418,76685,11820
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,95020,15980
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,48580,7939
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,34822,5297
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,104923,18164
PULMONARY EDEMA & RESPIRATORY FAILURE,189,60249,9159
RED BLOOD CELL DISORDERS W/O MCC,812,26276,6024
RENAL FAILURE W CC,683,42345,8344
RENAL FAILURE W MCC,682,125301,25552
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,50344,9722
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,100856,19389
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,87887,16279
SIGNS & SYMPTOMS W/O MCC,948,39122,5704
SIMPLE PNEUMONIA & PLEURISY W CC,194,47038,8359
SIMPLE PNEUMONIA & PLEURISY W MCC,193,90574,17136
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,27860,4914
SYNCOPE & COLLAPSE,312,33796,5076
TRANSIENT ISCHEMIA,069,25519,5075
