description,code,avgCoveredCharges,averagePayments
ATHEROSCLEROSIS W/O MCC,303,19205,3204
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,27781,4558
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,308,62609,8065
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,23091,3180
CELLULITIS W/O MCC,603,27363,4553
CHEST PAIN,313,17596,3047
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,31685,5347
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,39706,6324
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,27900,3960
DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,057,20395,5055
DIABETES W CC,638,28389,4539
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,391,70353,7919
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,28247,3957
FRACTURES OF HIP & PELVIS W/O MCC,536,15437,3869
FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,563,18223,3843
G.I. HEMORRHAGE W CC,378,29520,5444
G.I. HEMORRHAGE W/O CC/MCC,379,23250,3925
HEART FAILURE & SHOCK W CC,292,34026,5525
HEART FAILURE & SHOCK W MCC,291,52651,8475
HEART FAILURE & SHOCK W/O CC/MCC,293,22070,3728
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,481,49329,10362
HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,482,37145,8441
HYPERTENSION W/O MCC,305,17542,3358
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,065,27729,5679
INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,066,19704,4459
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,22015,4289
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,55861,11761
MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,329,113495,26557
MEDICAL BACK PROBLEMS W/O MCC,552,19863,4352
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W MCC,640,27660,6039
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,19973,3762
PERIPHERAL VASCULAR DISORDERS W CC,300,18367,5275
PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,301,18542,3633
PERMANENT CARDIAC PACEMAKER IMPLANT W CC,243,74330,14352
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,67722,11120
POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,918,15441,3505
PULMONARY EDEMA & RESPIRATORY FAILURE,189,33803,7035
PULMONARY EMBOLISM W/O MCC,176,26948,5906
RED BLOOD CELL DISORDERS W/O MCC,812,15850,4338
RENAL FAILURE W CC,683,20183,5172
RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,178,45561,8071
RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,177,45558,10590
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,68522,12066
SEIZURES W/O MCC,101,15941,4185
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,59665,11069
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,872,32898,6282
SIGNS & SYMPTOMS W/O MCC,948,15677,3650
SIMPLE PNEUMONIA & PLEURISY W CC,194,41059,5709
SIMPLE PNEUMONIA & PLEURISY W MCC,193,44571,7942
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,29338,3939
SYNCOPE & COLLAPSE,312,23483,3939
TRANSIENT ISCHEMIA,069,19282,4015
