description,code,avgCoveredCharges,averagePayments
ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,280,19524,8751
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,309,14316,4512
CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,310,10047,3135
CELLULITIS W/O MCC,603,13667,4527
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,191,13323,5381
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,190,17899,6440
CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,192,10461,3961
CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,287,26209,5978
DIABETES W CC,638,14091,4562
ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,392,14774,3942
G.I. HEMORRHAGE W CC,378,18425,5592
HEART FAILURE & SHOCK W CC,292,14853,5559
HEART FAILURE & SHOCK W MCC,291,30388,8191
HEART FAILURE & SHOCK W/O CC/MCC,293,10476,3765
KIDNEY & URINARY TRACT INFECTIONS W MCC,689,20568,6482
KIDNEY & URINARY TRACT INFECTIONS W/O MCC,690,12857,4277
MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,470,30639,10850
MISC DISORDERS OF NUTRITIONMETABOLISMFLUIDS/ELECTROLYTES W/O MCC,641,11213,3675
OTHER VASCULAR PROCEDURES W CC,253,42582,13189
PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,244,26866,11124
RED BLOOD CELL DISORDERS W/O MCC,812,9605,4371
RENAL FAILURE W CC,683,21539,5627
RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,208,48554,12594
SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,871,29988,10161
SIMPLE PNEUMONIA & PLEURISY W CC,194,16265,5367
SIMPLE PNEUMONIA & PLEURISY W MCC,193,21921,7993
SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,195,11359,3897
SYNCOPE & COLLAPSE,312,16407,3940
